2017-05-31 11:30:32,292 INFO 33180 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 14:52:11,528 INFO 46104 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 14:52:51,127 INFO 45236 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:19:59,070 INFO 49524 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:23:38,560 INFO 47284 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:24:37,320 INFO 43744 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:24:46,587 INFO 50120 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:26:06,878 INFO 49720 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:26:21,848 INFO 46852 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:29:35,082 INFO 49192 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:29:46,098 INFO 51032 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:30:04,560 INFO 49448 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:31:46,854 INFO 50956 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:32:01,401 INFO 51104 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:34:39,958 INFO 51116 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:39:30,557 INFO 50924 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:39:47,690 INFO 50252 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:39:55,068 INFO 50332 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:50:49,761 INFO 51072 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:51:03,015 INFO 51628 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:52:22,156 INFO 51016 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:52:42,050 INFO 51124 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:53:10,713 INFO 49264 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:53:29,397 INFO 50876 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:54:41,177 INFO 50636 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:55:09,728 INFO 52564 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:56:38,878 INFO 53168 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:57:08,203 INFO 51784 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:57:27,836 INFO 53016 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:57:51,490 INFO 52200 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:57:55,521 INFO 52592 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 15:59:13,262 INFO 52408 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:00:17,104 INFO 52636 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:00:41,144 INFO 52332 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:00:56,472 INFO 49224 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:01:14,378 INFO 52536 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:01:25,611 INFO 52756 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:01:36,981 INFO 51552 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:02:24,756 INFO 49772 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:02:41,700 INFO 44944 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:03:23,751 INFO 52788 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:04:05,656 INFO 51216 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:04:33,055 INFO 51568 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:04:44,416 INFO 50992 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:05:53,594 INFO 51768 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:06:35,333 INFO 52280 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:06:52,011 INFO 52004 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:08:02,775 INFO 48428 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:08:21,043 INFO 33204 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:08:57,833 INFO 53664 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:10:15,691 INFO 54228 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:14:27,902 INFO 52116 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:14:44,045 INFO 13264 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:15:20,856 INFO 53444 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:17:30,975 INFO 50144 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:25:57,504 INFO 55032 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:26:20,350 INFO 53428 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:27:14,381 INFO 54408 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:29:21,354 INFO 54716 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:29:23,203 INFO 54712 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:29:56,687 INFO 55696 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:30:42,029 INFO 56068 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:31:24,432 INFO 55052 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:32:39,844 INFO 55184 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:32:42,622 INFO 56304 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:33:01,999 INFO 56084 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:33:18,633 INFO 56224 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:34:42,384 INFO 52000 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:35:13,928 INFO 54560 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:36:37,562 INFO 55888 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:36:48,937 INFO 55968 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:37:22,873 INFO 56252 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:37:31,323 INFO 53552 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:38:12,340 INFO 55444 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:38:52,859 INFO 55016 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:39:17,074 INFO 55668 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:39:46,151 INFO 53668 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:39:57,010 INFO 55940 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:40:50,818 INFO 55804 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:40:55,630 INFO 52704 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:45:58,419 INFO 57004 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:46:01,887 INFO 53904 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:47:26,701 INFO 55576 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:49:48,322 INFO 56152 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:50:35,358 INFO 57188 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:52:23,902 INFO 56332 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:52:36,750 INFO 54032 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:53:02,832 INFO 56668 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:53:22,832 INFO 56960 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 16:53:48,884 INFO 57472 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 17:25:54,873 INFO 57648 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 17:57:07,546 INFO 60140 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 17:57:11,400 INFO 63196 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:03:18,487 INFO 61648 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:04:11,017 INFO 62528 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:08:31,679 INFO 64348 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:09:00,323 INFO 64124 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:09:16,652 INFO 61588 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:10:18,264 INFO 63240 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:10:53,704 INFO 61808 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:13:05,846 INFO 63712 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:13:13,068 INFO 64256 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:13:59,793 INFO 61640 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:14:10,758 INFO 58372 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:14:21,136 INFO 63140 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:15:01,434 INFO 64776 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:15:25,273 INFO 64928 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:15:45,972 INFO 65072 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:15:49,065 INFO 65172 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:17:06,742 INFO 61572 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:19:05,334 INFO 62492 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:21:00,540 INFO 65060 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:21:19,541 INFO 64812 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:21:53,686 INFO 61352 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:23:35,711 INFO 64892 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:25:36,999 INFO 64944 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:26:14,935 INFO 65476 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-05-31 18:26:44,939 INFO 65556 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:06:13,324 INFO 9672 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:09:17,168 INFO 6204 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:09:46,874 INFO 5004 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:10:07,106 INFO 11248 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:10:18,515 INFO 9428 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:23:00,734 INFO 9364 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:23:41,776 INFO 11844 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:23:47,311 INFO 11716 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:24:38,414 INFO 12784 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:26:19,810 INFO 12400 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:26:24,110 INFO 10372 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 09:28:58,726 INFO 11308 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:00:31,517 INFO 9636 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:04:53,039 INFO 16356 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:20:58,257 INFO 12988 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:21:28,176 INFO 16984 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:21:52,695 INFO 17304 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:22:37,690 INFO 17380 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:22:58,860 INFO 16376 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:23:48,142 INFO 16504 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:24:43,516 INFO 15520 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:25:59,279 INFO 17664 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:26:57,352 INFO 17900 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:27:07,776 INFO 18040 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:29:30,193 INFO 18368 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:29:53,529 INFO 16864 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:30:48,104 INFO 17280 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:31:35,405 INFO 18228 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:32:48,578 INFO 16700 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:33:24,340 INFO 15500 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:38:07,452 INFO 12980 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:38:22,895 INFO 12348 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:38:30,332 INFO 17804 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:38:54,399 INFO 17672 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:39:54,739 INFO 2488 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:40:06,270 INFO 16676 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:42:46,243 INFO 11292 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:42:48,408 INFO 18584 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:43:10,150 INFO 19000 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:43:11,394 INFO 18860 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:43:12,894 WARN 18860 [-/127.0.0.1/-/170ms POST /api/ad/list] nodejs.JSONResponseFormatError: Unexpected token < in JSON at position 0 (data json format: "<!DOCTYPE HTML PUBLIC \"-//W3C//DTD HTML 4.01//EN\"\"http://www.w3.org/TR/html4/strict.dtd\">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV=\"Content-Type\" Content=\"text/html; charset=us-ascii\"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n"), GET http://sdk.entinfo.cn:8061/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt= 400 (connected: true, keepalive socket: false, agent status: {"createSocketCount":1,"createSocketErrorCount":0,"closeSocketCount":0,"errorSocketCount":0,"timeoutSocketCount":0,"requestCount":0,"freeSockets":{},"sockets":{"sdk.entinfo.cn:8061:":1},"requests":{}})
headers: {"content-type":"text/html; charset=us-ascii","server":"Microsoft-HTTPAPI/2.0","date":"Thu, 01 Jun 2017 02:44:04 GMT","connection":"close","content-length":"324"}
headers: {"content-type":"text/html; charset=us-ascii","server":"Microsoft-HTTPAPI/2.0","date":"Thu, 01 Jun 2017 02:44:04 GMT","connection":"close","content-length":"324"}
    at JSON.parse (<anonymous>)
    at parseJSON (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:894:24)
    at E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:677:23
    at decodeContent (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:517:14)
    at IncomingMessage.<anonymous> (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:658:7)
    at emitNone (events.js:91:20)
    at IncomingMessage.emit (events.js:188:7)
    at endReadableNT (_stream_readable.js:975:12)
    at _combinedTickCallback (internal/process/next_tick.js:80:11)
    at process._tickCallback (internal/process/next_tick.js:104:9)
name: 'JSONResponseFormatError'
data: '<!DOCTYPE HTML PUBLIC "-//W3C//DTD HTML 4.01//EN""http://www.w3.org/TR/html4/strict.dtd">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV="Content-Type" Content="text/html; charset=us-ascii"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n'
path: '/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt='
status: 400
headers: { 'content-type': 'text/html; charset=us-ascii', server: 'Microsoft-HTTPAPI/2.0', date: 'Thu, 01 Jun 2017 02:44:04 GMT', connection: 'close', 'content-length': '324' }
res: { status: 400, statusCode: 400, headers:  { 'content-type': 'text/html; charset=us-ascii', server: 'Microsoft-HTTPAPI/2.0', date: 'Thu, 01 Jun 2017 02:44:04 GMT', connection: 'close', 'content-length': '324' }, size: 324, aborted: false, rt: 142, keepAliveSocket: false, data: '<!DOCTYPE HTML PUBLIC "-//W3C//DTD HTML 4.01//EN""http://www.w3.org/TR/html4/strict.dtd">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV="Content-Type" Content="text/html; charset=us-ascii"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n', requestUrls: [ 'http://sdk.entinfo.cn:8061/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt=' ], timing: null, remoteAddress: '115.182.203.188', remotePort: 8061 }
pid: 18860
hostname: xiaomo

2017-06-01 10:44:24,211 INFO 18920 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:44:27,936 WARN 18920 [-/127.0.0.1/-/125ms POST /api/ad/list] nodejs.JSONResponseFormatError: Unexpected token < in JSON at position 0 (data json format: "<!DOCTYPE HTML PUBLIC \"-//W3C//DTD HTML 4.01//EN\"\"http://www.w3.org/TR/html4/strict.dtd\">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV=\"Content-Type\" Content=\"text/html; charset=us-ascii\"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n"), GET http://sdk.entinfo.cn:8061/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt= 400 (connected: true, keepalive socket: false, agent status: {"createSocketCount":1,"createSocketErrorCount":0,"closeSocketCount":0,"errorSocketCount":0,"timeoutSocketCount":0,"requestCount":0,"freeSockets":{},"sockets":{"sdk.entinfo.cn:8061:":1},"requests":{}})
headers: {"content-type":"text/html; charset=us-ascii","server":"Microsoft-HTTPAPI/2.0","date":"Thu, 01 Jun 2017 02:45:19 GMT","connection":"close","content-length":"324"}
headers: {"content-type":"text/html; charset=us-ascii","server":"Microsoft-HTTPAPI/2.0","date":"Thu, 01 Jun 2017 02:45:19 GMT","connection":"close","content-length":"324"}
    at JSON.parse (<anonymous>)
    at parseJSON (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:894:24)
    at E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:677:23
    at decodeContent (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:517:14)
    at IncomingMessage.<anonymous> (E:\nodejs\sumi-server\node_modules\urllib\lib\urllib.js:658:7)
    at emitNone (events.js:91:20)
    at IncomingMessage.emit (events.js:188:7)
    at endReadableNT (_stream_readable.js:975:12)
    at _combinedTickCallback (internal/process/next_tick.js:80:11)
    at process._tickCallback (internal/process/next_tick.js:104:9)
name: 'JSONResponseFormatError'
data: '<!DOCTYPE HTML PUBLIC "-//W3C//DTD HTML 4.01//EN""http://www.w3.org/TR/html4/strict.dtd">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV="Content-Type" Content="text/html; charset=us-ascii"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n'
path: '/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt='
status: 400
headers: { 'content-type': 'text/html; charset=us-ascii', server: 'Microsoft-HTTPAPI/2.0', date: 'Thu, 01 Jun 2017 02:45:19 GMT', connection: 'close', 'content-length': '324' }
res: { status: 400, statusCode: 400, headers:  { 'content-type': 'text/html; charset=us-ascii', server: 'Microsoft-HTTPAPI/2.0', date: 'Thu, 01 Jun 2017 02:45:19 GMT', connection: 'close', 'content-length': '324' }, size: 324, aborted: false, rt: 99, keepAliveSocket: false, data: '<!DOCTYPE HTML PUBLIC "-//W3C//DTD HTML 4.01//EN""http://www.w3.org/TR/html4/strict.dtd">\r\n<HTML><HEAD><TITLE>Bad Request</TITLE>\r\n<META HTTP-EQUIV="Content-Type" Content="text/html; charset=us-ascii"></HEAD>\r\n<BODY><h2>Bad Request - Invalid URL</h2>\r\n<hr><p>HTTP Error 400. The request URL is invalid.</p>\r\n</BODY></HTML>\r\n', requestUrls: [ 'http://sdk.entinfo.cn:8061/webservice.asmx/mdsmssend?sn=SDK-ZZB-010-00025&pwd=93C8CF517DC35B021D7B50ADCA564850&mobile=18814188612&content=1234566【速米科技】&ext=&stime=&rrid=&msgfmt=' ], timing: null, remoteAddress: '115.182.203.188', remotePort: 8061 }
pid: 18920
hostname: xiaomo

2017-06-01 10:46:27,323 INFO 18136 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:46:38,873 INFO 18632 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:58:47,382 INFO 20300 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:58:50,069 INFO 19952 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:58:53,651 INFO 17412 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:59:32,299 INFO 19332 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 10:59:53,914 INFO 20372 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 11:00:19,203 INFO 13120 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 11:00:25,860 INFO 18844 [egg-development-proxyworker] client worker ready to connect proxyworker.
2017-06-01 11:00:32,961 INFO 20044 [egg-development-proxyworker] client worker ready to connect proxyworker.
